date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:50	19310/19310	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Jul%202025%2019:12:45%20GMT	https://psicologoleonardosc.com/wp-content/plugins/creame-whatsapp-me/public/css/joinchat.min.css?ver=6.0.6	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/creame-whatsapp-me/public/css/joinchat.minfc7a.css	(from https://psicologoleonardosc.com/)
10:58:50	54847/54847	---M--	200	added ('OK')	text/javascript	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.8.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts9e95.js	(from https://psicologoleonardosc.com/)
10:58:51	1846/1846	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2019:13:06%20GMT	https://psicologoleonardosc.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.4	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/themes/hello-elementor/assets/js/hello-frontendedb1.js	(from https://psicologoleonardosc.com/)
10:58:51	5722/5722	---M--	200	added ('OK')	text/javascript	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.35.8	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minfe70.js	(from https://psicologoleonardosc.com/)
10:58:51	50503/50503	---M--	200	added ('OK')	text/javascript	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.35.8	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/frontend-modules.minfe70.js	(from https://psicologoleonardosc.com/)
10:58:52	21464/21464	---M--	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2020:27:26%20GMT	https://psicologoleonardosc.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://psicologoleonardosc.com/)
10:58:52	31928/31928	---M--	200	added ('OK')	text/javascript	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.35.8	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/js/frontend.minfe70.js	(from https://psicologoleonardosc.com/)
10:58:52	24109/24109	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2022:29:32%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://psicologoleonardosc.com/)
10:58:53	1801/1801	---M--	200	added ('OK')	text/javascript	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://psicologoleonardosc.com/)
10:58:53	143709/143709	---M--	200	added ('OK')	text/javascript	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://psicologoleonardosc.com/)
10:58:53	9431/9431	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2019:12:45%20GMT	https://psicologoleonardosc.com/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=6.0.6	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.minfc7a.js	(from https://psicologoleonardosc.com/)
10:58:54	179/179	---M--	200	added ('OK')	text/javascript	date:Sat,%2014%20Mar%202026%2013:12:21%20GMT	https://psicologoleonardosc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/elements-handler.min.js?ver=4.11.64	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/elements-handler.min034b.js	(from https://psicologoleonardosc.com/)
10:58:54	147237/147237	---M--	200	added ('OK')	text/javascript	date:Fri,%2020%20Mar%202026%2016:54:57%20GMT	https://psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/js/bdt-uikit.min.js?ver=3.21.7	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/js/bdt-uikit.min4ecf.js	(from https://psicologoleonardosc.com/)
10:58:55	4658/4658	---M--	200	added ('OK')	text/javascript	date:Fri,%2020%20Mar%202026%2016:54:57%20GMT	https://psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/js/common/helper.min.js?ver=8.2.6	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/js/common/helper.minf976.js	(from https://psicologoleonardosc.com/)
10:58:55	6263/6263	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2022:29:32%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.28.2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min414b.js	(from https://psicologoleonardosc.com/)
10:58:55	5050/5050	---M--	200	added ('OK')	text/javascript	date:Fri,%2010%20Jul%202026%2002:43:39%20GMT	https://psicologoleonardosc.com/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-includes/js/dist/hooks.min394d.js	(from https://psicologoleonardosc.com/)
10:58:56	5732/5732	---M--	200	added ('OK')	text/javascript	date:Fri,%2010%20Jul%202026%2002:43:39%20GMT	https://psicologoleonardosc.com/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-includes/js/dist/i18n.mineca5.js	(from https://psicologoleonardosc.com/)
10:58:56	24210/24210	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2022:29:32%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.28.2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/frontend.min414b.js	(from https://psicologoleonardosc.com/)
10:58:57	44708/44708	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jul%202025%2022:29:32%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.28.2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min414b.js	(from https://psicologoleonardosc.com/)
10:58:57	20773/20773	---M--	200	added ('OK')	text/javascript	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.8.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor9e95.js	(from https://psicologoleonardosc.com/)
10:58:57	235564/235564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.47.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
10:58:58	105172/105172	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.47.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff2	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
10:58:58	129620/129620	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.47.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
10:58:58	235404/235404	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.47.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.ttf	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
10:58:59	361523/361523	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.47.0	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.svg	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
10:58:59	201/201	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.0)
10:59:00	160/160	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.0)
10:59:00	158/158	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.0)
10:59:00	148/148	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.0)
10:59:01	257/257	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.0)
10:59:01	760658/760658	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Jul%202025%2019:31:15%20GMT	https://psicologoleonardosc.com/wp-content/uploads/2025/07/Banners-Wordpress-Capa-14-1.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/uploads/2025/07/Banners-Wordpress-Capa-14-1.png	(from https://psicologoleonardosc.com/wp-content/uploads/elementor/css/post-2139.css?ver=1783653125)
10:59:02	184302/184302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2018:48:25%20GMT	https://psicologoleonardosc.com/wp-content/uploads/2023/10/4C41BE30-6960-4C74-A959-8B1DCE52CAD3.jpg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/uploads/2023/10/4C41BE30-6960-4C74-A959-8B1DCE52CAD3.jpg	(from https://psicologoleonardosc.com/wp-content/uploads/elementor/css/post-2139.css?ver=1783653125)
10:59:02	48362/48362	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Jul%202025%2023:01:31%20GMT	https://psicologoleonardosc.com/wp-content/uploads/2023/09/R-12.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/uploads/2023/09/R-12.png	(from https://psicologoleonardosc.com/wp-content/uploads/elementor/css/post-2139.css?ver=1783653125)
10:59:03	1029544/1029544	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Jul%202025%2022:49:29%20GMT	https://psicologoleonardosc.com/wp-content/uploads/2025/07/Wordpress-Mobile-1.png	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/uploads/2025/07/Wordpress-Mobile-1.png	(from https://psicologoleonardosc.com/wp-content/uploads/elementor/css/post-2139.css?ver=1783653125)
10:59:03	773/773	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Mar%202026%2016:54:57%20GMT	https://psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	(from https://psicologoleonardosc.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-helper.css?ver=8.2.6)
10:59:03	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:04	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:04	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:04	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:05	202744/202744	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:06	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
10:59:06	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:06	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:06	13276/13276	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:07	16276/16276	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:07	33736/33736	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:08	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:59:08	464288/464288	---M--	200	added ('OK')	font/woff	date:Mon,%2006%20Apr%202026%2009:10:34%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?itek3h	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskitf60a.woff	(from https://psicologoleonardosc.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.8.0)
10:59:08	128352/128352	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Jul%202025%2019:12:46%20GMT	https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.woff2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.woff2	(from https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/css/material-icons-regular.css?ver=1.5.1)
10:59:09	164912/164912	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Jul%202025%2019:12:46%20GMT	https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.woff	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.woff	(from https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/css/material-icons-regular.css?ver=1.5.1)
10:59:09	356840/356840	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Jul%202025%2019:12:46%20GMT	https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.ttf	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/fonts/material-regular.ttf	(from https://psicologoleonardosc.com/wp-content/plugins/material-design-icons-for-elementor/assets/material-icons/css/material-icons-regular.css?ver=1.5.1)
10:59:10	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:10	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:10	81612/81612	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:10	97804/97804	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:11	151368/151368	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:12	749223/749223	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Mar%202026%2013:49:41%20GMT	https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://psicologoleonardosc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
10:59:12	2263/2263	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202026%2013:59:13%20GMT	https://psicologoleonardosc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpsicologoleonardosc.com%2Fpagina-inicial-copy-02%2F	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-json/oembed/1.0/embeddbc9.json	(from https://psicologoleonardosc.com/pagina-inicial-copy-02/)
10:59:12	2415/2415	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202026%2013:59:14%20GMT	https://psicologoleonardosc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpsicologoleonardosc.com%2Fpagina-inicial-copy-02%2F&format=xml	C:/My%20Web%20Sites/leonardo_amaral/psicologoleonardosc.com/wp-json/oembed/1.0/embed2f14	(from https://psicologoleonardosc.com/pagina-inicial-copy-02/)
